Targeted_gene_name,Type,LN_mean,Geo_mean,30_percentile,40_percentile,50_percentile,60_percentile,70_percentile,80_percentile,90_percentile,95_percentile,96_percentile,97_percentile,98_percentile,99_percentile,LN_mean_relative,Geo_mean_relative,30_percentile_relative,40_percentile_relative,50_percentile_relative,60_percentile_relative,70_percentile_relative,80_percentile_relative,90_percentile_relative,95_percentile_relative,96_percentile_relative,97_percentile_relative,98_percentile_relative,99_percentile_relative,Bootstrap_id,90_percentile_relative_95P,90_percentile_relative_5P,90_percentile_relative_fraction_greater_than_one,90_percentile_relative_bootstrap_median,90_percentile_relative_bootstrap_mean,90_percentile_relative_97.5P,90_percentile_relative_2.5P,98_percentile_relative_95P,98_percentile_relative_5P,98_percentile_relative_fraction_greater_than_one,98_percentile_relative_bootstrap_median,98_percentile_relative_bootstrap_mean,98_percentile_relative_97.5P,98_percentile_relative_2.5P,Geo_mean_relative_95P,Geo_mean_relative_5P,Geo_mean_relative_fraction_greater_than_one,Geo_mean_relative_bootstrap_median,Geo_mean_relative_bootstrap_mean,Geo_mean_relative_97.5P,Geo_mean_relative_2.5P,97_percentile_relative_95P,97_percentile_relative_5P,97_percentile_relative_fraction_greater_than_one,97_percentile_relative_bootstrap_median,97_percentile_relative_bootstrap_mean,97_percentile_relative_97.5P,97_percentile_relative_2.5P,LN_mean_relative_95P,LN_mean_relative_5P,LN_mean_relative_fraction_greater_than_one,LN_mean_relative_bootstrap_median,LN_mean_relative_bootstrap_mean,LN_mean_relative_97.5P,LN_mean_relative_2.5P,60_percentile_relative_95P,60_percentile_relative_5P,60_percentile_relative_fraction_greater_than_one,60_percentile_relative_bootstrap_median,60_percentile_relative_bootstrap_mean,60_percentile_relative_97.5P,60_percentile_relative_2.5P,50_percentile_relative_95P,50_percentile_relative_5P,50_percentile_relative_fraction_greater_than_one,50_percentile_relative_bootstrap_median,50_percentile_relative_bootstrap_mean,50_percentile_relative_97.5P,50_percentile_relative_2.5P,95_percentile_relative_95P,95_percentile_relative_5P,95_percentile_relative_fraction_greater_than_one,95_percentile_relative_bootstrap_median,95_percentile_relative_bootstrap_mean,95_percentile_relative_97.5P,95_percentile_relative_2.5P,99_percentile_relative_95P,99_percentile_relative_5P,99_percentile_relative_fraction_greater_than_one,99_percentile_relative_bootstrap_median,99_percentile_relative_bootstrap_mean,99_percentile_relative_97.5P,99_percentile_relative_2.5P,96_percentile_relative_95P,96_percentile_relative_5P,96_percentile_relative_fraction_greater_than_one,96_percentile_relative_bootstrap_median,96_percentile_relative_bootstrap_mean,96_percentile_relative_97.5P,96_percentile_relative_2.5P,80_percentile_relative_95P,80_percentile_relative_5P,80_percentile_relative_fraction_greater_than_one,80_percentile_relative_bootstrap_median,80_percentile_relative_bootstrap_mean,80_percentile_relative_97.5P,80_percentile_relative_2.5P,40_percentile_relative_95P,40_percentile_relative_5P,40_percentile_relative_fraction_greater_than_one,40_percentile_relative_bootstrap_median,40_percentile_relative_bootstrap_mean,40_percentile_relative_97.5P,40_percentile_relative_2.5P,70_percentile_relative_95P,70_percentile_relative_5P,70_percentile_relative_fraction_greater_than_one,70_percentile_relative_bootstrap_median,70_percentile_relative_bootstrap_mean,70_percentile_relative_97.5P,70_percentile_relative_2.5P,30_percentile_relative_95P,30_percentile_relative_5P,30_percentile_relative_fraction_greater_than_one,30_percentile_relative_bootstrap_median,30_percentile_relative_bootstrap_mean,30_percentile_relative_97.5P,30_percentile_relative_2.5P,90_percentile_relative_pvalue,90_percentile_relative_pvalue_FDR,90_percentile_relative_pvalue_twoside,90_percentile_relative_pvalue_twoside_FDR,98_percentile_relative_pvalue,98_percentile_relative_pvalue_FDR,98_percentile_relative_pvalue_twoside,98_percentile_relative_pvalue_twoside_FDR,Geo_mean_relative_pvalue,Geo_mean_relative_pvalue_FDR,Geo_mean_relative_pvalue_twoside,Geo_mean_relative_pvalue_twoside_FDR,97_percentile_relative_pvalue,97_percentile_relative_pvalue_FDR,97_percentile_relative_pvalue_twoside,97_percentile_relative_pvalue_twoside_FDR,LN_mean_relative_pvalue,LN_mean_relative_pvalue_FDR,LN_mean_relative_pvalue_twoside,LN_mean_relative_pvalue_twoside_FDR,60_percentile_relative_pvalue,60_percentile_relative_pvalue_FDR,60_percentile_relative_pvalue_twoside,60_percentile_relative_pvalue_twoside_FDR,50_percentile_relative_pvalue,50_percentile_relative_pvalue_FDR,50_percentile_relative_pvalue_twoside,50_percentile_relative_pvalue_twoside_FDR,95_percentile_relative_pvalue,95_percentile_relative_pvalue_FDR,95_percentile_relative_pvalue_twoside,95_percentile_relative_pvalue_twoside_FDR,99_percentile_relative_pvalue,99_percentile_relative_pvalue_FDR,99_percentile_relative_pvalue_twoside,99_percentile_relative_pvalue_twoside_FDR,96_percentile_relative_pvalue,96_percentile_relative_pvalue_FDR,96_percentile_relative_pvalue_twoside,96_percentile_relative_pvalue_twoside_FDR,80_percentile_relative_pvalue,80_percentile_relative_pvalue_FDR,80_percentile_relative_pvalue_twoside,80_percentile_relative_pvalue_twoside_FDR,40_percentile_relative_pvalue,40_percentile_relative_pvalue_FDR,40_percentile_relative_pvalue_twoside,40_percentile_relative_pvalue_twoside_FDR,70_percentile_relative_pvalue,70_percentile_relative_pvalue_FDR,70_percentile_relative_pvalue_twoside,70_percentile_relative_pvalue_twoside_FDR,30_percentile_relative_pvalue,30_percentile_relative_pvalue_FDR,30_percentile_relative_pvalue_twoside,30_percentile_relative_pvalue_twoside_FDR,Mouse_genotype,Cutoff_method,Vector_type
Apc,Experiment,9941.245981843404,5849.2908721248505,2711.7602500849075,3796.404453860107,5251.157081603629,6741.528381792097,8820.278427939513,15347.276898220132,23908.271446892173,36521.98682191983,44730.1741608934,46441.41084988724,53923.439570359486,84646.94038341258,1.2449611245679586,1.2281135318330385,1.1221484486126798,1.2310803581743406,1.3476505981213072,1.299251059351502,1.1581331708360425,1.3214128884856065,1.1874572024582415,1.0656790063642645,1.1781125413995708,1.058628775161799,0.9797899819281368,1.1228249312126384,Real,1.578306270028611,0.8198156536851166,0.8105,1.2014510084452237,1.1954160163216971,1.6578989833790545,0.7444341351302316,1.7388164432453446,0.6727455904684032,0.5236,1.081113487293027,1.0128247498530438,1.8999491355028717,0.6215799841780062,1.426100859141523,1.01133868695814,0.9593,1.216996231679515,1.213783823414973,1.4681245626290356,0.9749251908809752,1.6336341193201895,0.6875634088603314,0.5465,1.0731013630859862,1.032476649777181,1.8827528190584857,0.6400992348674646,1.5233471516494568,0.9422902076337693,0.901,1.2265096680802423,1.2227325430398492,1.579503104701061,0.88645210477118,1.6141453425590069,0.9963998745502896,0.9483,1.280687559765609,1.2687013316078892,1.693414217078015,0.9461890433313944,1.5782085561497328,1.0358365319696363,0.9706,1.30776715193282,1.307019763281861,1.639513021344653,0.9874258600237248,1.5534554775336211,0.7361962725450224,0.5976,1.0929933841604091,1.0586672660042145,1.6847463604271211,0.6857017665593573,1.6887503183490544,0.6537113246198837,0.5624,1.1105280755075524,1.066460681526986,1.866350992641292,0.6046006860780657,1.566545677874043,0.7077264779404077,0.5703,1.0795029575084094,1.0420616691385385,1.8213827659863544,0.6666393984342976,1.7755845774241956,0.8012654085258587,0.7991,1.2785371171614444,1.275131398410772,1.8602973564118368,0.7377594859272233,1.5624578906239477,1.001211515189839,0.9509,1.25526830628802,1.243952514106128,1.6169278678819312,0.964946911380442,1.732836183208377,0.8829742171446551,0.8462,1.2434157172229516,1.2093817678352312,1.839147440272788,0.8172462565559485,1.446721753833602,1.0143609149663422,0.9625,1.192163535906842,1.174252981925592,1.5407436598929207,0.9838382117226842,0.1895,0.4987,0.379,0.9974,0.4764,0.4958,0.9528,0.9916,0.0406999999999999,0.1899333333333331,0.0813999999999999,0.3798666666666663,0.4535,0.4976,0.907,0.9952,0.0989999999999999,0.43225,0.1979999999999999,0.8645,0.0516999999999999,0.3203666666666666,0.1033999999999999,0.6407333333333333,0.0293999999999999,0.2218999999999996,0.0587999999999999,0.4437999999999993,0.4024,0.499,0.8048,0.998,0.4376,0.4989,0.8752,0.9978,0.4296999999999999,0.4991,0.8593999999999999,0.9982,0.2008999999999999,0.4592,0.4017999999999999,0.9184,0.0491,0.2291333333333335,0.0982,0.458266666666667,0.1538,0.4685333333333332,0.3076000000000001,0.9370666666666664,0.0374999999999999,0.2624999999999998,0.0749999999999999,0.5249999999999997,K,Adaptive,Lenti-Control
Arid1a,Experiment,9061.813688505355,5530.517722654739,2881.7505381358874,3526.8226619516963,4705.2402759029965,7068.6139250595015,9065.682463864052,13213.800836580902,21562.951091035877,31384.634006112632,37948.960663302896,39762.88097584288,42029.79382465233,76445.32817386836,1.134828147384298,1.161184116454681,1.1924918124884711,1.143661630013688,1.2075471698113207,1.3622881355932204,1.1903555724963994,1.1377188831045904,1.070971677571184,0.9157756325202594,0.9995075433800448,0.9063921447266534,0.763682199429566,1.0140321665444565,Real,1.5594716223932632,0.6241147146250533,0.5573,1.0637093290061983,1.0427255630215266,1.6640381390654375,0.5663911171359377,2.099424451331352,0.4629490068163003,0.2995,0.9488234641472568,0.7600143697242354,2.219315684838338,0.4116450148693066,1.4080003857192196,0.9516146048479096,0.8866,1.160644158012744,1.1493898539539102,1.4663926759555528,0.91678495927111,2.031138741578669,0.4874139285318403,0.2823,0.922957784470511,0.8192620068434118,2.205795997022535,0.440332404663129,1.5486075149937135,0.7892316117829141,0.6741,1.1258845307254717,1.1003509089470684,1.6543504730693672,0.7399656321975764,1.684929362223537,0.9796846340302102,0.9348,1.296227359680839,1.2778251554764812,1.7788473065838684,0.9298875223855252,1.7069461602334055,0.9837405820421524,0.9346,1.2740587747482457,1.2105863563769108,1.803320790051517,0.943931635998036,1.4666968504130653,0.530625648739456,0.3871,0.9490125573970156,0.9128307800705452,1.589892500117646,0.4838780260755604,1.87657597876576,0.4218439555724949,0.448,0.981556718852833,0.831077527984772,2.077341613532941,0.3899446046208373,1.5169905008280935,0.5072583537510555,0.3335,0.92781117594756,0.8665522596390911,2.0086801472004354,0.4727693049497793,1.5417885173299206,0.7887378014638305,0.7038,1.1340636232469663,1.115257243821276,1.6412779499898262,0.7314596295501681,1.659004492037527,0.9623026961031228,0.9137,1.213471919902509,1.183178807048905,1.7729935283989244,0.9232569415742292,1.6261795301822788,0.9023357107182548,0.8612,1.2299674806401206,1.209682108648253,1.7134556574923547,0.8486126869619004,1.458465800946947,0.9585984974321442,0.8938,1.198470286274014,1.1909532483302974,1.5252298247788485,0.9264731462932412,0.4427,0.4987,0.8854,0.9974,0.2995,0.4958,0.599,0.9916,0.1133999999999999,0.3175199999999998,0.2267999999999999,0.6350399999999997,0.2823,0.4976,0.5646,0.9952,0.3258999999999999,0.4878999999999999,0.6517999999999999,0.9758,0.0652,0.3203666666666666,0.1304,0.6407333333333333,0.0654,0.3052000000000001,0.1308,0.6104000000000002,0.3871,0.499,0.7742,0.998,0.448,0.4989,0.896,0.9978,0.3335,0.4991,0.667,0.9982,0.2962,0.4592,0.5924,0.9184,0.0863,0.3020500000000001,0.1726000000000001,0.6041000000000003,0.1388,0.4685333333333332,0.2776,0.9370666666666664,0.1061999999999999,0.2973599999999999,0.2123999999999999,0.5947199999999998,K,Adaptive,Lenti-Control
Atm,Experiment,8983.720769332082,5341.188231269579,2203.7792305068924,3176.831916706218,4943.194642991498,6243.103731491463,9678.414765419886,12388.15219558429,20371.970077040016,38377.87554256508,44941.878410332254,45926.20279116808,47760.58331769333,62925.07234781811,1.1250484227248017,1.121432612310262,0.9119417708555628,1.0301682608927003,1.2686154905926266,1.2031929078114123,1.2708094503498109,1.066629870844697,1.0118189702664393,1.119832184212542,1.1836884515320547,1.046884642798588,0.8678107598210849,0.8346886456906656,Real,1.7134926063357343,0.6382955936889906,0.4987,1.0551526284570505,0.9986831709940822,1.8657712730684148,0.5881819597907207,1.536780671563326,0.4469673653566565,0.4283,0.958323253008155,0.9206908352125378,1.6875337500738798,0.3840159559101349,1.3553013260293325,0.9136309242698942,0.8249,1.122054066470528,1.113189499523576,1.4121578298820534,0.8787516979131017,1.5812615592013064,0.4595123810791536,0.4762,0.9821830718504778,0.9719494680415096,1.7499525096316528,0.4034235945767823,1.4607847200791086,0.8130558422976175,0.717,1.1194865596930736,1.1078170074664595,1.5504996828315756,0.7679911911795199,1.6721881701966017,0.8941964241777254,0.8692,1.2529302766794672,1.2336235319635749,1.7722252315469984,0.8387088122459831,1.6238258951091022,0.8657851129635173,0.8228,1.2277862198885283,1.2196105730840894,1.7226135688486195,0.8083146231613774,1.652559911111792,0.5012375027150912,0.499,1.0266802249877571,0.997046623380121,1.767896337292302,0.4529354763919478,1.3946925796753271,0.4330960378983496,0.4075,0.9265095410662936,0.875144108272891,1.5029655741249384,0.3720568232803813,1.614373277388648,0.4754964710382172,0.4958,1.0060133424774829,0.9944465251303878,1.7654357459379617,0.4310365905007466,1.5391183799427048,0.7945810933539554,0.7094,1.1319650742678824,1.1134063493192707,1.6379908597196309,0.7368901361949444,1.5330222474791346,0.736330340355675,0.6355,1.0953950971014528,1.0682408948083832,1.6551508054578905,0.6846885900715167,1.6490912570675575,0.852416855497654,0.8191,1.2273466531725743,1.2160432382435222,1.753486124136037,0.7971772042675842,1.3948234324110598,0.7531172646469011,0.4084,1.00448618645275,0.959880376192366,1.4833370708682136,0.7248100907010411,0.4987,0.4987,0.9974,0.9974,0.4283,0.4958,0.8566,0.9916,0.1751,0.342125,0.3502,0.68425,0.4762,0.4976,0.9524,0.9952,0.283,0.4878999999999999,0.5660000000000001,0.9758,0.1308,0.3203666666666666,0.2616,0.6407333333333333,0.1772,0.3822,0.3544,0.7644000000000001,0.499,0.499,0.998,0.998,0.4075,0.4989,0.815,0.9978,0.4958,0.4991,0.9916,0.9982,0.2905999999999999,0.4592,0.5811999999999999,0.9184,0.3645,0.4982999999999999,0.7290000000000001,0.9966,0.1808999999999999,0.4685333333333332,0.3617999999999999,0.9370666666666664,0.4084,0.4764666666666666,0.8168,0.9529333333333332,K,Adaptive,Lenti-Control
B2M,Experiment,8200.0842761655,4817.577837546285,2385.34753868237,2988.977559749028,3901.731492192019,5398.822717028086,7312.106295808958,11196.532241386469,23610.40664369852,36571.75957492786,38470.62897472119,44301.02621323476,53681.39569397187,66406.5536427364,1.0269121356268889,1.011495694485828,0.9870762136330768,0.9692517247706536,1.0013356480197966,1.040480101410632,0.9601049353533504,0.9640304340784104,1.172663087931945,1.0671313309113446,1.0132473508290831,1.0098388541665364,0.975392039824273,0.8808698068499263,Real,1.5830831372682637,0.7226357587024108,0.6429,1.1215333351736094,1.1082586114519333,1.669142833289197,0.6765904738668371,1.257459004154153,0.6515591731367039,0.3746,0.9515769029350584,0.9453066400379851,1.3246974630323862,0.5985426041665876,1.1518814081245186,0.8880666073439522,0.5444,1.0139054415496196,1.0091613276526583,1.1827686089597589,0.8676024249646738,1.3157392570602204,0.6616938876521813,0.4734,0.9872841941772296,0.9871988598173314,1.4008025762938214,0.6128588035835443,1.2632448467746944,0.8135104717355212,0.5499,1.025932976099794,1.01892711787798,1.3142763724960322,0.7843831995469576,1.2024484741154713,0.8743450573097244,0.6044,1.029409230112696,1.0246321674007717,1.238072819792161,0.8447852497402055,1.2162216422891652,0.8894453836091714,0.565,1.0315575939861104,1.0163522012578616,1.2640394056908124,0.8679745305337725,1.4567038566638948,0.6784698816851862,0.5942,1.0602421183806643,1.056547910359464,1.5381047201117366,0.627959128378776,1.3640508723570828,0.6235883045380879,0.3351,0.9521693129929988,0.923745438070468,1.4426431476846058,0.5597135275162539,1.393745162640433,0.6708732749933867,0.5454,1.0241841244237782,1.0231678020757855,1.4770450407441196,0.6179901998781415,1.3384991936770243,0.7518825691680301,0.4435,1.0009016028994309,0.9787931420078548,1.422943773948021,0.7127488471392714,1.1485900024891385,0.877217119354695,0.4483,0.9996856262526208,0.9910579666307152,1.2129275638719317,0.8561871252077637,1.1933519968697326,0.8062605886314033,0.4229,0.9863991886861826,0.9791727977276552,1.250129926651907,0.7683922495419022,1.1134884583650173,0.8745625519957962,0.4008,0.9879514783517698,0.9827317817142084,1.1442433114684978,0.854804521525917,0.3571,0.4987,0.7142,0.9974,0.3746,0.4958,0.7492,0.9916,0.4556,0.4906461538461538,0.9112,0.9812923076923076,0.4734,0.4976,0.9468,0.9952,0.4500999999999999,0.4997000000000001,0.9001999999999999,0.9994000000000002,0.3955999999999999,0.4979999999999999,0.7911999999999999,0.996,0.435,0.4967,0.8700000000000001,0.9934,0.4058,0.499,0.8116000000000001,0.998,0.3351,0.4989,0.6702,0.9978,0.4546,0.4991,0.9092,0.9982,0.4435,0.4927,0.887,0.9854,0.4483,0.4982999999999999,0.8966,0.9966,0.4229,0.4933833333333333,0.8458,0.9867666666666668,0.4008,0.4764666666666666,0.8016,0.9529333333333332,K,Adaptive,Lenti-Control
Cdkn2a,Experiment,7789.6642127020705,4578.315339429407,2326.5796703296705,2822.87890881912,3723.619366488601,5139.203314862969,7421.564594968967,11075.298437587731,20846.17609730413,32454.63324427108,36299.91963500496,49528.14815394581,67089.80065285758,74348.54772686279,0.9755144512030356,0.961260286806269,0.9627575916980472,0.915390027692737,0.9556251676424764,0.9904453371571342,0.9744771899387554,0.953592106033494,1.0353714615229697,0.946997256099808,0.956074761076712,1.1289907403054509,1.219023027703116,0.9862187884056478,Real,1.2563086203863825,0.7385065751352986,0.4673,0.992779719548716,0.9854557996391808,1.324795929268508,0.6967767241156941,1.5209122277394245,0.7478225766891883,0.5946,1.0826738382301613,1.0512751995275291,1.6337072119024314,0.6933085765894923,1.0706021692818837,0.8602075993418492,0.2655,0.9628639691494116,0.9611246775169,1.0959068063308246,0.8426291464476666,1.5087795134087283,0.7324609377873349,0.5566,1.065022917615333,1.0390527221526908,1.6245551671628238,0.6769952654717618,1.1422103742643697,0.8228653805473723,0.3922,0.9782778407783465,0.9745705991269802,1.1776995247537507,0.7976579142278857,1.1462072690163756,0.7973350003188142,0.3359,0.9615951481270152,0.9579738076456084,1.188247094219778,0.7681243014389435,1.160151802499166,0.7974713476075218,0.3654,0.9664814560356096,0.9584582626476316,1.1991547128087978,0.7630515242345438,1.4112166435128135,0.7231767249768275,0.4698,1.0176291147425929,0.9856573705179285,1.5296798283751658,0.6711433828225728,1.4087338309237716,0.7669850495507259,0.5445,1.0494944729792992,1.0231593311164062,1.5055058018092773,0.6997566693434841,1.4509086440654824,0.7260643775434941,0.4982,1.036334120643372,0.9988209333320458,1.5660158146335414,0.6728883406530419,1.1547358207665772,0.7491008149988702,0.2976,0.9438327240103088,0.9370443738964326,1.205906120177323,0.7116427306124385,1.1421227114552537,0.7892288945078906,0.2669,0.9494532917625635,0.9423056947630892,1.2010862316194095,0.7587005958066209,1.1365439682270606,0.7689079152182451,0.3026,0.9461060351448664,0.943254225411136,1.1787388232970608,0.7370495511671752,1.1139278006115003,0.8079846994268162,0.3324,0.9636893261725832,0.961818968269581,1.1528305528797649,0.7822023661831623,0.4673,0.4987,0.9346,0.9974,0.4054,0.4958,0.8108,0.9916,0.2655,0.3717,0.531,0.7434000000000001,0.4434,0.4976,0.8868,0.9952,0.3922,0.4991636363636363,0.7844,0.9983272727272728,0.3359,0.4979999999999999,0.6718,0.996,0.3654,0.4967,0.7308,0.9934,0.4698,0.499,0.9396,0.998,0.4555,0.4989,0.911,0.9978,0.4982,0.4991,0.9964,0.9982,0.2976,0.4592,0.5952,0.9184,0.2669,0.497175,0.5338,0.99435,0.3026,0.4916799999999999,0.6052,0.98336,0.3324,0.4764666666666666,0.6648,0.9529333333333332,K,Adaptive,Lenti-Control
Inert,Inert,7985.185870999253,4762.825846723151,2416.5788879693023,3083.799062061289,3896.527103482169,5188.7803617855125,7615.944910352804,11614.293330988125,20134.006848750352,34271.0953334067,37967.65808787247,43869.40156882586,55035.71231075776,75387.47851991035,0.7666903328999539,1.053590597851431,1.0440108252584088,1.181716601438102,1.2456749160508198,0.9749731129639204,1.0313430069705654,1.5327444824785526,0.9933114933114928,0.8343611047143642,0.9033868324720375,1.2848481582333515,1.300955108212375,0.7832482585534853,Real,1.83125948927613,0.552457033651961,0.496,1.0691657859064985,0.99921786630405,2.080260027661079,0.4856991370091748,1.733716587340935,0.5793174082855962,0.4958,1.0560963092213025,1.0,1.8682708871328608,0.5418431178274412,1.4343564110771678,0.696622923064792,0.5019,1.024354294656405,1.0012417684672474,1.5348761369845767,0.6520045538884843,1.7826642862251263,0.5595938587247775,0.4976,1.0628586431429805,1.0,1.9902785558177396,0.5016771753712659,1.6565154786801166,0.6014847244615349,0.5003,1.048890863089342,1.0005214883950242,1.8402149873638265,0.5416524624665316,1.6630379487383946,0.6025634020905035,0.498,1.050793433145738,0.9994563275211924,1.849141783804188,0.5476753407457126,1.4787579032585922,0.6814180982214493,0.4967,1.0289532377121486,0.999566521680144,1.5843900389919452,0.6362216198742101,1.829259263010641,0.539343731827159,0.4967,1.071628795315967,1.0,2.096050587823129,0.4711234055069786,1.559513271398191,0.6396362599245795,0.4952,1.037062856785265,1.0,1.741944417044175,0.5732535724092102,1.8103437392581716,0.5492206816489943,0.4961,1.0681164659815765,1.0,2.073559539345295,0.4831438678107476,1.752586159346838,0.5657314782975308,0.5081,1.0616087387549005,1.0073555394660323,1.9694146779545108,0.5011767125636564,1.4221773035924696,0.6994979373735368,0.5017,1.0231824498928093,1.0006644678500805,1.5100906274108172,0.6592465370808177,1.772096326854962,0.5657293707388327,0.4971,1.061952113006317,0.9991870231804516,1.9735447851174857,0.5090684629321767,1.3438502699291532,0.7405753693403369,0.5012,1.0163073506744,1.0003280403736343,1.418542838693592,0.7047140696044705,0.496,0.4987,0.992,0.9974,0.4958,0.4958,0.9916,0.9916,0.4981,0.4981,0.9962,0.9962,0.4976,0.4976,0.9952,0.9952,0.4997,0.4997000000000001,0.9994,0.9994000000000002,0.498,0.4979999999999999,0.996,0.996,0.4967,0.4967,0.9934,0.9934,0.4967,0.499,0.9934,0.998,0.4952,0.4989,0.9904,0.9978,0.4961,0.4991,0.9922,0.9982,0.4919,0.4927,0.9838,0.9854,0.4982999999999999,0.4982999999999999,0.9966,0.9966,0.4971,0.4971,0.9942,0.9942,0.4988,0.4988,0.9976,0.9976,K,Adaptive,Lenti-Control
Keap1,Experiment,8647.989108523909,4852.149898566989,2327.4054785015574,3111.65805408112,3943.6931005943866,5037.104602164779,8619.832376070595,13381.48563520584,21206.244150590515,37636.52153838543,40539.325348621125,43440.58854943083,49325.82867216372,81375.69793033153,1.0830041088876636,1.018754423260152,0.9630993178365972,1.0090339842055758,1.0121046244154357,0.970768514169958,1.131813908521469,1.1521566791758795,1.0532550381002137,1.0982001354855495,1.067733102073264,0.9902252366328208,0.8962512994044062,1.0794325467304182,Real,1.6007338865314538,0.7711154806198893,0.6076,1.109687603166693,1.0605250364608654,1.7432918019959456,0.7207003159608163,2.018292752991859,0.5901884607119934,0.4831,1.0951475228608871,0.98737953639994,2.1729288593252933,0.5147848570655706,1.224982356534163,0.8998527682919575,0.6076,1.0385475285876362,1.0242055400725654,1.2776733128565452,0.880398863759843,1.7299953106466492,0.5959997824265415,0.4896,1.0436716027998774,0.994989628861077,2.0500596098360684,0.535937155494118,1.39035299986922,0.8749258848330218,0.7272,1.1033072767786998,1.086298548523274,1.4624929918866272,0.8428174241922716,1.389340187199038,0.8281635172136828,0.5262,1.046088564650483,1.0080786972593487,1.4640923870376874,0.7960950916832691,1.276612855607948,0.8660793360042933,0.521,1.0284255174754036,1.0048253845031234,1.4292426287425088,0.8408894645941277,1.5025656206828495,0.6326172318894627,0.5543,1.0493122687118634,1.0307383080341244,1.6427811113598776,0.5876818835278524,2.078287253165056,0.6216895002013899,0.597,1.2579683250375917,1.1370390442371934,2.178139330253651,0.5555548760759192,1.5355135535533149,0.6129392132089289,0.5286,1.0366929819487485,1.0120433014310402,1.7734430719704857,0.5680791823066929,1.439511016910897,0.89180295381419,0.8285,1.151629657814782,1.1437936228304268,1.519315087604071,0.8410269649036671,1.1935889659043075,0.8720041229941884,0.5247,1.019010026561133,1.0058872558053125,1.237214629408809,0.8516567928836543,1.4372023189707033,0.8024294053831891,0.6488,1.0948802346134845,1.0866929863623809,1.5004096141630452,0.7669260058116445,1.2303950433938036,0.8653214976978694,0.5014,1.0180562039601135,1.0005106053284851,1.2762226000297434,0.8441808457620608,0.3923999999999999,0.4987,0.7847999999999999,0.9974,0.4831,0.4958,0.9662,0.9916,0.3923999999999999,0.4906461538461538,0.7847999999999999,0.9812923076923076,0.4896,0.4976,0.9792,0.9952,0.2728,0.4878999999999999,0.5456000000000001,0.9758,0.4738,0.4979999999999999,0.9476,0.996,0.479,0.4967,0.958,0.9934,0.4457,0.499,0.8914,0.998,0.403,0.4989,0.806,0.9978,0.4714,0.4991,0.9428,0.9982,0.1714999999999999,0.4592,0.3429999999999999,0.9184,0.4752999999999999,0.4982999999999999,0.9506,0.9966,0.3511999999999999,0.4916799999999999,0.7023999999999999,0.98336,0.4986,0.4988,0.9972,0.9976,K,Adaptive,Lenti-Control
